29229 714 400 [3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
27277 713 400 [2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]
22TTT 712 400 [2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]
22727 711 400 [3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
22555 710 400 [2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2244J 709 400 [3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
22J33 708 400 [3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
JKTTK 707 400 [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0]
JTQQT 706 400 [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0]
J66KK 705 400 [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0]
J5AA5 704 400 [0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2]
J22TT 703 400 [3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]
AAQA7 702 300 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3]
AATKJ 701 300 [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3]
AAJ5Q 700 300 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3]
AKA9A 699 300 [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3]
AQAAK 698 300 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]
AQ4QQ 697 300 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1]
ATTT6 696 300 [0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1]
A9QAJ 695 300 [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3]
A6656 694 300 [0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1]
A555K 693 300 [0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A44Q4 692 300 [0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
A4443 691 300 [0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A2T22 690 300 [3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A2JQQ 689 300 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1]
AJA82 688 300 [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]
AJKJT 687 300 [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1]
AJ3TT 686 300 [0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]
KK9K3 685 300 [0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0]
KK67J 684 300 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0]
KK4QK 683 300 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]
KK3AK 682 300 [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1]
KK2J3 681 300 [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]
KQQAQ 680 300 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1]
KQJ7Q 679 300 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0]
KT5J5 678 300 [0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0]
K9KK8 677 300 [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0]
K997J 676 300 [0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0]
K84KK 675 300 [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0]
K6KK7 674 300 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0]
K68KK 673 300 [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0]
K6888 672 300 [0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0]
K4K7K 671 300 [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0]
K3K2K 670 300 [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]
K2282 669 300 [3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
K2225 668 300 [3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
KJ5JQ 667 300 [0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0]
QAAA8 666 300 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3]
QAJ22 665 300 [3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
QKKAK 664 300 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1]
QKQQ7 663 300 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0]
QQ35J 662 300 [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0]
QQJ59 661 300 [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0]
QT6JQ 660 300 [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0]
Q9333 659 300 [0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
Q8788 658 300 [0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0]
Q6QQ4 657 300 [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0]
Q6999 656 300 [0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0]
Q6664 655 300 [0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0]
Q5552 654 300 [1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0]
Q344J 653 300 [0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
Q2QKQ 652 300 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0]
Q2QQ8 651 300 [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]
QJQK5 650 300 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0]
TQQQ8 649 300 [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0]
TQJ77 648 300 [0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0]
TTTA4 647 300 [0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]
TTT42 646 300 [1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]
TTT28 645 300 [1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0]
TT7T3 644 300 [0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]
T999Q 643 300 [0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0]
T8TT4 642 300 [0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0]
T8887 641 300 [0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0]
T7TTK 640 300 [0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0]
T7TT6 639 300 [0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0]
T7J88 638 300 [0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0]
T6TTK 637 300 [0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0]
T5TJ9 636 300 [0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0]
T4464 635 300 [0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
T44J2 634 300 [1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
T3TT5 633 300 [0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0]
T3TT4 632 300 [0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]
TJT89 631 300 [0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0]
TJ7T5 630 300 [0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0]
TJ6K6 629 300 [0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0]
TJ2J9 628 300 [3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
9AA2A 627 300 [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3]
9AAJT 626 300 [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3]
9A7AA 625 300 [0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3]
9AJ89 624 300 [0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1]
9QQJ4 623 300 [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0]
9QJ2Q 622 300 [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0]
9TQQQ 621 300 [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0]
99K93 620 300 [0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0]
99K89 619 300 [0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0]
999QK 618 300 [0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0]
999Q5 617 300 [0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0]
95KKK 616 300 [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0]
9599T 615 300 [0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0]
94K99 614 300 [0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0]
94969 613 300 [0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0]
93998 612 300 [0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0]
93995 611 300 [0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0]
93929 610 300 [1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]
93222 609 300 [3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
92T22 608 300 [3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
929T9 607 300 [1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]
922J5 606 300 [3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
8KTKK 605 300 [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0]
8QQQ7 604 300 [0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0]
8TTTK 603 300 [0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0]
89588 602 300 [0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0]
88A8Q 601 300 [0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 1]
88A82 600 300 [1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1]
88QAJ 599 300 [0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 1]
87Q77 598 300 [0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0]
82887 597 300 [1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0]
82333 596 300 [1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
8J7J3 595 300 [0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
8J242 594 300 [3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
797K7 593 300 [0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0]
78TTT 592 300 [0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0]
78JQJ 591 300 [0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0]
77A87 590 300 [0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1]
779JK 589 300 [0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0]
77792 588 300 [1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0]
7776Q 587 300 [0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0]
7737Q 586 300 [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0]
77J98 585 300 [0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0]
76TJ6 584 300 [0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0]
75888 583 300 [0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0]
75776 582 300 [0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0]
75J58 581 300 [0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0]
73677 580 300 [0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]
7327J 579 300 [1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]
7JT55 578 300 [0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0]
7J738 577 300 [0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]
6K2KK 576 300 [1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0]
6Q66K 575 300 [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0]
6TT8T 574 300 [0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0]
68AAA 573 300 [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3]
6733J 572 300 [0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
669J7 571 300 [0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0]
66846 570 300 [0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0]
6634J 569 300 [0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]
66JK5 568 300 [0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0]
6564J 567 300 [0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0]
6467J 566 300 [0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0]
63AAJ 565 300 [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3]
637J6 564 300 [0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0]
6366Q 563 300 [0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0]
6J727 562 300 [1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]
6J62K 561 300 [1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]
6J3QQ 560 300 [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0]
5AKKK 559 300 [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1]
5A535 558 300 [0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1]
5K755 557 300 [0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0]
5K552 556 300 [1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0]
5KJK9 555 300 [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0]
5KJ45 554 300 [0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0]
5QQTQ 553 300 [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0]
5Q222 552 300 [3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]
5TT8J 551 300 [0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0]
595JA 550 300 [0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1]
59455 549 300 [0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0]
58AAA 548 300 [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3]
5855Q 547 300 [0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0]
57455 546 300 [0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]
55578 545 300 [0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0]
53655 544 300 [0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0]
53545 543 300 [0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
53336 542 300 [0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
52333 541 300 [1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
5J82J 540 300 [3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
5J2K2 539 300 [3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
4AAAQ 538 300 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]
4K44Q 537 300 [0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
4QA4J 536 300 [0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
4QQTQ 535 300 [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0]
4QQ3Q 534 300 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]
4TKTT 533 300 [0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]
4TTT6 532 300 [0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0]
47TTT 531 300 [0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]
474A4 530 300 [0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
4644Q 529 300 [0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
46J5J 528 300 [0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
45J33 527 300 [0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
44A84 526 300 [0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
44A42 525 300 [1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
44834 524 300 [0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
44486 523 300 [0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]
44465 522 300 [0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
44324 521 300 [1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4432J 520 300 [1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
44J93 519 300 [0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
44J72 518 300 [1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
4345J 517 300 [0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4J643 516 300 [0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
3A33T 515 300 [0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
3KK4J 514 300 [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]
38288 513 300 [1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]
3677J 512 300 [0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]
36664 511 300 [0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]
36338 510 300 [0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]
36JQ6 509 300 [0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0]
3493J 508 300 [0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
335J9 507 300 [0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
33398 506 300 [0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]
3338A 505 300 [0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
33J7K 504 300 [0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]
3J8K8 503 300 [0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0]
3J823 502 300 [1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
3J655 501 300 [0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0]
3J4JQ 500 300 [0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2AAA3 499 300 [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]
2AA8A 498 300 [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]
2AJ4J 497 300 [3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2KQKK 496 300 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]
2QJ32 495 300 [3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
29333 494 300 [1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
293J3 493 300 [1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
28588 492 300 [1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]
28272 491 300 [3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
27787 490 300 [1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]
27444 489 300 [1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
27J2Q 488 300 [3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
255T5 487 300 [1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]
25J82 486 300 [3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
242Q2 485 300 [3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
24J84 484 300 [1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
22452 483 300 [3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2J7KK 482 300 [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0]
2JJT6 481 300 [3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
JAKKQ 480 300 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1]
JQQ69 479 300 [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0]
JQ5QT 478 300 [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0]
JQ4QT 477 300 [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0]
JTQTA 476 300 [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1]
JTT93 475 300 [0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0]
JT223 474 300 [3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
J9Q77 473 300 [0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0]
J9893 472 300 [0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0]
J8837 471 300 [0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0]
J848K 470 300 [0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0]
J7J5Q 469 300 [0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0]
J68Q8 468 300 [0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0]
J6778 467 300 [0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0]
J63J7 466 300 [0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
J5745 465 300 [0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]
J454K 464 300 [0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
J3AAT 463 300 [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3]
J3TT7 462 300 [0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]
J399K 461 300 [0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0]
J3977 460 300 [0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0]
J33Q5 459 300 [0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]
J3282 458 300 [3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
J2KQQ 457 300 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0]
JJQ5A 456 300 [0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1]
JJ2K8 455 300 [3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
AKA66 454 200 [0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2]
AQQ22 453 200 [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1]
ATA55 452 200 [0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]
A4A77 451 200 [0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]
A4343 450 200 [0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A3A34 449 200 [0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
A288A 448 200 [1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]
A23A3 447 200 [1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
KKTQQ 446 200 [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0]
KQ77K 445 200 [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0]
K9966 444 200 [0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0]
K96K9 443 200 [0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0]
K8866 442 200 [0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0]
K8338 441 200 [0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0]
K686K 440 200 [0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0]
K63K3 439 200 [0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0]
K45K4 438 200 [0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]
K3K39 437 200 [0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0]
K2AK2 436 200 [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]
K2255 435 200 [2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0]
QKK44 434 200 [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]
QK6KQ 433 200 [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0]
QK4QK 432 200 [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]
QQA7A 431 200 [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2]
QQ949 430 200 [0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]
